NOUN, ADJ, 
levels, easier, This game is really great, it has addictive music and gameplay that will never run out. You will never truly finish the game because there are millions of user created levels which you can also create and play. If your looking for a hard game, this is the one. But at the same time it can be easy as you get better or just play easier levels. The game runs smoothly and has (from my perspective) no bugs. You can create your own custom character with unlockable colors, icons and other veichles.
character, own, This game is really great, it has addictive music and gameplay that will never run out. You will never truly finish the game because there are millions of user created levels which you can also create and play. If your looking for a hard game, this is the one. But at the same time it can be easy as you get better or just play easier levels. The game runs smoothly and has (from my perspective) no bugs. You can create your own custom character with unlockable colors, icons and other veichles.
colors, unlockable, This game is really great, it has addictive music and gameplay that will never run out. You will never truly finish the game because there are millions of user created levels which you can also create and play. If your looking for a hard game, this is the one. But at the same time it can be easy as you get better or just play easier levels. The game runs smoothly and has (from my perspective) no bugs. You can create your own custom character with unlockable colors, icons and other veichles.
veichles, other, This game is really great, it has addictive music and gameplay that will never run out. You will never truly finish the game because there are millions of user created levels which you can also create and play. If your looking for a hard game, this is the one. But at the same time it can be easy as you get better or just play easier levels. The game runs smoothly and has (from my perspective) no bugs. You can create your own custom character with unlockable colors, icons and other veichles.
game, Good, Good game. Kinda raging, but good
banger, certified, My dude....Please continue updating this game and improving the gameplay. This game is a certified banger.
game, Best, Best music game
update, smaller, 2.2 is coming, but I still want another smaller update
download, epic, epic game download
job, good, This game is AWESOME good job on making this game RobTop!!
game, Best, Best game ever
game, favorite, Definitely my favorite game of all time. I love this game for it's fabulous graphics and amazing gameplay. Download this game.
graphics, fabulous, Definitely my favorite game of all time. I love this game for it's fabulous graphics and amazing gameplay. Download this game.
gameplay, amazing, Definitely my favorite game of all time. I love this game for it's fabulous graphics and amazing gameplay. Download this game.
😎, 👍, Bro it's so good 👍😎best game I love it's
game, best, Bro it's so good 👍😎best game I love it's
game, Thid, Thid game is rage inducing but a lot of fun!
GAME, GOOD, ITS A GOOD GAME
game, Best, Best game
time, long, I love this game for years now but after I get news phone or never played in a while it feels delayed but that is just cause I never played in a long time but great game overall
game, great, I love this game for years now but after I get news phone or never played in a while it feels delayed but that is just cause I never played in a long time but great game overall
fun, so, Its so fun
game, Great, Great game! It is extremely challenging and exciting. The gameplay is really fun and the songs are amazing! Making my own levels is so fun and playing levels that others have made is fun as well. Great game worth your money and time.🙂
levels, own, Great game! It is extremely challenging and exciting. The gameplay is really fun and the songs are amazing! Making my own levels is so fun and playing levels that others have made is fun as well. Great game worth your money and time.🙂
game, Great, Great game! It is extremely challenging and exciting. The gameplay is really fun and the songs are amazing! Making my own levels is so fun and playing levels that others have made is fun as well. Great game worth your money and time.🙂
game, Amazing, Amazing game! Already beaten 26 demons!
game, favorite, This is my most favorite mobile game
game, mobile, This is my most favorite mobile game
game, favourite, This is my favourite game because it has levels for beginners, pros, and average players.
players, average, This is my favourite game because it has levels for beginners, pros, and average players.
game, Great, Great game but lets get serious, come on robtop, where the heck is 2.2
glitch, tiny, I spent over 24 hours straight on a level just for a tiny little glitch to make it impossible to go back and play the level or edit it, it is extremely frustrating for something you worked so hard on just to be taken away for a glitch and that same glitch also affected a lot more of my creations and my favorite part of gd is the level editor and I don't even wanna look or think about because of this extremely devastating glitch and there are 100+ more glitches and I'm not exaggerating
glitch, little, I spent over 24 hours straight on a level just for a tiny little glitch to make it impossible to go back and play the level or edit it, it is extremely frustrating for something you worked so hard on just to be taken away for a glitch and that same glitch also affected a lot more of my creations and my favorite part of gd is the level editor and I don't even wanna look or think about because of this extremely devastating glitch and there are 100+ more glitches and I'm not exaggerating
glitch, same, I spent over 24 hours straight on a level just for a tiny little glitch to make it impossible to go back and play the level or edit it, it is extremely frustrating for something you worked so hard on just to be taken away for a glitch and that same glitch also affected a lot more of my creations and my favorite part of gd is the level editor and I don't even wanna look or think about because of this extremely devastating glitch and there are 100+ more glitches and I'm not exaggerating
part, favorite, I spent over 24 hours straight on a level just for a tiny little glitch to make it impossible to go back and play the level or edit it, it is extremely frustrating for something you worked so hard on just to be taken away for a glitch and that same glitch also affected a lot more of my creations and my favorite part of gd is the level editor and I don't even wanna look or think about because of this extremely devastating glitch and there are 100+ more glitches and I'm not exaggerating
glitch, devastating, I spent over 24 hours straight on a level just for a tiny little glitch to make it impossible to go back and play the level or edit it, it is extremely frustrating for something you worked so hard on just to be taken away for a glitch and that same glitch also affected a lot more of my creations and my favorite part of gd is the level editor and I don't even wanna look or think about because of this extremely devastating glitch and there are 100+ more glitches and I'm not exaggerating
game, favorite, Is my favorite game :)
game, Cool, Cool game
butt, fun, It is really fun butt sometimes frustrating but the relief when you finally finish a level is amazing
game, awsome, awsome game playng over 6 years love it evean tho it gets boring some times its still very very good btw robtop please make 2.2
type, personal, Just bought it to see if it was as fun as when I last played it, and it was. Just not my personal type of game
fun, Pretty, Pretty fun
🔑, first, How to unlock the monster the first 🔑 is the green demon 🔑 unlock 50 demon cheats to unlock the first 🔑. The second 🔑 is the blue demon 🔑 complete the chaos gauntlet to unlock the blue demon 🔑. The last 🔑 is the orange demon 🔑 go to the coming soon and tap the bottom to get that 🚪 to unlock the 🚪 you have to get 500 💎 to unlock the shop on the demon door on the tolls go the green shop and get that master emblem like a diamond 💎 and go the to get last demon 🔑.
🔑, first, How to unlock the monster the first 🔑 is the green demon 🔑 unlock 50 demon cheats to unlock the first 🔑. The second 🔑 is the blue demon 🔑 complete the chaos gauntlet to unlock the blue demon 🔑. The last 🔑 is the orange demon 🔑 go to the coming soon and tap the bottom to get that 🚪 to unlock the 🚪 you have to get 500 💎 to unlock the shop on the demon door on the tolls go the green shop and get that master emblem like a diamond 💎 and go the to get last demon 🔑.
🔑, second, How to unlock the monster the first 🔑 is the green demon 🔑 unlock 50 demon cheats to unlock the first 🔑. The second 🔑 is the blue demon 🔑 complete the chaos gauntlet to unlock the blue demon 🔑. The last 🔑 is the orange demon 🔑 go to the coming soon and tap the bottom to get that 🚪 to unlock the 🚪 you have to get 500 💎 to unlock the shop on the demon door on the tolls go the green shop and get that master emblem like a diamond 💎 and go the to get last demon 🔑.
🔑, blue, How to unlock the monster the first 🔑 is the green demon 🔑 unlock 50 demon cheats to unlock the first 🔑. The second 🔑 is the blue demon 🔑 complete the chaos gauntlet to unlock the blue demon 🔑. The last 🔑 is the orange demon 🔑 go to the coming soon and tap the bottom to get that 🚪 to unlock the 🚪 you have to get 500 💎 to unlock the shop on the demon door on the tolls go the green shop and get that master emblem like a diamond 💎 and go the to get last demon 🔑.
🔑, blue, How to unlock the monster the first 🔑 is the green demon 🔑 unlock 50 demon cheats to unlock the first 🔑. The second 🔑 is the blue demon 🔑 complete the chaos gauntlet to unlock the blue demon 🔑. The last 🔑 is the orange demon 🔑 go to the coming soon and tap the bottom to get that 🚪 to unlock the 🚪 you have to get 500 💎 to unlock the shop on the demon door on the tolls go the green shop and get that master emblem like a diamond 💎 and go the to get last demon 🔑.
🔑, last, How to unlock the monster the first 🔑 is the green demon 🔑 unlock 50 demon cheats to unlock the first 🔑. The second 🔑 is the blue demon 🔑 complete the chaos gauntlet to unlock the blue demon 🔑. The last 🔑 is the orange demon 🔑 go to the coming soon and tap the bottom to get that 🚪 to unlock the 🚪 you have to get 500 💎 to unlock the shop on the demon door on the tolls go the green shop and get that master emblem like a diamond 💎 and go the to get last demon 🔑.
shop, green, How to unlock the monster the first 🔑 is the green demon 🔑 unlock 50 demon cheats to unlock the first 🔑. The second 🔑 is the blue demon 🔑 complete the chaos gauntlet to unlock the blue demon 🔑. The last 🔑 is the orange demon 🔑 go to the coming soon and tap the bottom to get that 🚪 to unlock the 🚪 you have to get 500 💎 to unlock the shop on the demon door on the tolls go the green shop and get that master emblem like a diamond 💎 and go the to get last demon 🔑.
diamond, 💎, How to unlock the monster the first 🔑 is the green demon 🔑 unlock 50 demon cheats to unlock the first 🔑. The second 🔑 is the blue demon 🔑 complete the chaos gauntlet to unlock the blue demon 🔑. The last 🔑 is the orange demon 🔑 go to the coming soon and tap the bottom to get that 🚪 to unlock the 🚪 you have to get 500 💎 to unlock the shop on the demon door on the tolls go the green shop and get that master emblem like a diamond 💎 and go the to get last demon 🔑.
game, Good, Good game, amazing music, bit laggy though
music, amazing, Good game, amazing music, bit laggy though
rewards, daily, I love this game so much. But there's a problem. I can't take my daily rewards. Can u please fix it?
game, good, good game and fun
days, few, Made a account but few days later I deleted the app and download the game again and found out that all my diamonds and xp are all gone and the levels I completed
fun, much, It's so much fun, and I love it! Btw can I please join the 2.2 private server please?
server, private, It's so much fun, and I love it! Btw can I please join the 2.2 private server please?
game, great, Its a great game and I mean a great game, just make sure you have plenty to do in the game or else it gets boring
game, great, Its a great game and I mean a great game, just make sure you have plenty to do in the game or else it gets boring
game, Great, Great game. Very hard
game, big, I really enjoy Geometry dash because it is a not super big game and it's free, also it's a really great test of skill, determination, patience and memory. So that's why I give it a 5 star review
test, great, I really enjoy Geometry dash because it is a not super big game and it's free, also it's a really great test of skill, determination, patience and memory. So that's why I give it a 5 star review
platform, possible, Mobile is useless, if you play this on mobile I'm not sorry but you are plying on the worst possible platform. PC version is amazing however.
game, RLLY, Its a rlly RLLY good game. Nothing else 😊
game, good, Its a rlly RLLY good game. Nothing else 😊
offline, fun, It is a very fun game offline or online it has many things your able to do from playing a user made level to making one. Overall very fun game.
things, many, It is a very fun game offline or online it has many things your able to do from playing a user made level to making one. Overall very fun game.
things, able, It is a very fun game offline or online it has many things your able to do from playing a user made level to making one. Overall very fun game.
game, Overall, It is a very fun game offline or online it has many things your able to do from playing a user made level to making one. Overall very fun game.
game, fun, It is a very fun game offline or online it has many things your able to do from playing a user made level to making one. Overall very fun game.
game, Good, Very fun. Good game
BUCKS, ONLY, Is RELLY COOL FOR ONLY TOO BUCKS!?!?!?
BUCKS, TOO, Is RELLY COOL FOR ONLY TOO BUCKS!?!?!?
bit, little, Very good worth the little bit of money
game, Good, Good game
game, fun, Very fun game
game, good, This is a good game, but it's not full screen it's not a good part of the game
screen, full, This is a good game, but it's not full screen it's not a good part of the game
part, good, This is a good game, but it's not full screen it's not a good part of the game
years, several, I have played for several years and can say without a doubt this is one of my favorite games ever, it is more a mental game than a game of skill, do you rage and lose consistency? Or do you keep calm and beat the level? Its the kind of gameplay I really like. (Also the music is a jam)
games, favorite, I have played for several years and can say without a doubt this is one of my favorite games ever, it is more a mental game than a game of skill, do you rage and lose consistency? Or do you keep calm and beat the level? Its the kind of gameplay I really like. (Also the music is a jam)
game, mental, I have played for several years and can say without a doubt this is one of my favorite games ever, it is more a mental game than a game of skill, do you rage and lose consistency? Or do you keep calm and beat the level? Its the kind of gameplay I really like. (Also the music is a jam)
game, Good, Good game
game, Good, Good game love the songs I'm better then my sister
blend, perfect, Geometry Dash is fun, and hard. The perfect blend with the perfect mobile video game!
video, mobile, Geometry Dash is fun, and hard. The perfect blend with the perfect mobile video game!
game, perfect, Geometry Dash is fun, and hard. The perfect blend with the perfect mobile video game!
game, best, This game is the best mobile game I have ever played, it is very challenging I got to most of the main levels complete except for the 3 demons, then I completed 7 easy demons from the user levels, love the art, love the levels, love the game. Thanks for the best mobile experience ever. Good memories, challenging levels, and a really nice community to support you making your levels. Download this app this is the best mobile game I have ever seen in my whole life. Thank you geometry dash.
game, mobile, This game is the best mobile game I have ever played, it is very challenging I got to most of the main levels complete except for the 3 demons, then I completed 7 easy demons from the user levels, love the art, love the levels, love the game. Thanks for the best mobile experience ever. Good memories, challenging levels, and a really nice community to support you making your levels. Download this app this is the best mobile game I have ever seen in my whole life. Thank you geometry dash.
levels, main, This game is the best mobile game I have ever played, it is very challenging I got to most of the main levels complete except for the 3 demons, then I completed 7 easy demons from the user levels, love the art, love the levels, love the game. Thanks for the best mobile experience ever. Good memories, challenging levels, and a really nice community to support you making your levels. Download this app this is the best mobile game I have ever seen in my whole life. Thank you geometry dash.
levels, complete, This game is the best mobile game I have ever played, it is very challenging I got to most of the main levels complete except for the 3 demons, then I completed 7 easy demons from the user levels, love the art, love the levels, love the game. Thanks for the best mobile experience ever. Good memories, challenging levels, and a really nice community to support you making your levels. Download this app this is the best mobile game I have ever seen in my whole life. Thank you geometry dash.
demons, easy, This game is the best mobile game I have ever played, it is very challenging I got to most of the main levels complete except for the 3 demons, then I completed 7 easy demons from the user levels, love the art, love the levels, love the game. Thanks for the best mobile experience ever. Good memories, challenging levels, and a really nice community to support you making your levels. Download this app this is the best mobile game I have ever seen in my whole life. Thank you geometry dash.
experience, best, This game is the best mobile game I have ever played, it is very challenging I got to most of the main levels complete except for the 3 demons, then I completed 7 easy demons from the user levels, love the art, love the levels, love the game. Thanks for the best mobile experience ever. Good memories, challenging levels, and a really nice community to support you making your levels. Download this app this is the best mobile game I have ever seen in my whole life. Thank you geometry dash.
experience, mobile, This game is the best mobile game I have ever played, it is very challenging I got to most of the main levels complete except for the 3 demons, then I completed 7 easy demons from the user levels, love the art, love the levels, love the game. Thanks for the best mobile experience ever. Good memories, challenging levels, and a really nice community to support you making your levels. Download this app this is the best mobile game I have ever seen in my whole life. Thank you geometry dash.
memories, Good, This game is the best mobile game I have ever played, it is very challenging I got to most of the main levels complete except for the 3 demons, then I completed 7 easy demons from the user levels, love the art, love the levels, love the game. Thanks for the best mobile experience ever. Good memories, challenging levels, and a really nice community to support you making your levels. Download this app this is the best mobile game I have ever seen in my whole life. Thank you geometry dash.
levels, challenging, This game is the best mobile game I have ever played, it is very challenging I got to most of the main levels complete except for the 3 demons, then I completed 7 easy demons from the user levels, love the art, love the levels, love the game. Thanks for the best mobile experience ever. Good memories, challenging levels, and a really nice community to support you making your levels. Download this app this is the best mobile game I have ever seen in my whole life. Thank you geometry dash.
community, nice, This game is the best mobile game I have ever played, it is very challenging I got to most of the main levels complete except for the 3 demons, then I completed 7 easy demons from the user levels, love the art, love the levels, love the game. Thanks for the best mobile experience ever. Good memories, challenging levels, and a really nice community to support you making your levels. Download this app this is the best mobile game I have ever seen in my whole life. Thank you geometry dash.
game, best, This game is the best mobile game I have ever played, it is very challenging I got to most of the main levels complete except for the 3 demons, then I completed 7 easy demons from the user levels, love the art, love the levels, love the game. Thanks for the best mobile experience ever. Good memories, challenging levels, and a really nice community to support you making your levels. Download this app this is the best mobile game I have ever seen in my whole life. Thank you geometry dash.
game, mobile, This game is the best mobile game I have ever played, it is very challenging I got to most of the main levels complete except for the 3 demons, then I completed 7 easy demons from the user levels, love the art, love the levels, love the game. Thanks for the best mobile experience ever. Good memories, challenging levels, and a really nice community to support you making your levels. Download this app this is the best mobile game I have ever seen in my whole life. Thank you geometry dash.
life, whole, This game is the best mobile game I have ever played, it is very challenging I got to most of the main levels complete except for the 3 demons, then I completed 7 easy demons from the user levels, love the art, love the levels, love the game. Thanks for the best mobile experience ever. Good memories, challenging levels, and a really nice community to support you making your levels. Download this app this is the best mobile game I have ever seen in my whole life. Thank you geometry dash.
game, amazing, Its an amazing game I have spent years sharpening my skills just to beat some levels and the songs are really good.
game, good, updates take long but its still a good game
game, great, I love this game I play it evrey day but my game keeps crashing every time I try play it so please fix that in 2.2 but anyway great game would be 5 star
game, Great, Great game, but it doesn't cover my whole screen.
screen, whole, Great game, but it doesn't cover my whole screen.
game, Good, Good game
game, best, This is the best game I have ever played! Fun is endless around here! I hope the 2.2 update is gonna get us more excited :)
game, Great, Great game its challenging fun and colorful it has good music and overall I like it
fun, challenging, Great game its challenging fun and colorful it has good music and overall I like it
music, good, Great game its challenging fun and colorful it has good music and overall I like it
game, Pretty, Pretty fun game, but it does have save bugs.
game, fun, Pretty fun game, but it does have save bugs.
game, Great, Great game, love the music but maybe add some more Icons
Icons, more, Great game, love the music but maybe add some more Icons
review, bad, I am sorry for the bad review. I was just frustrated. The game is actually fun once you get the hang of it.
game, great, This is a great game totally recommend to download (also worth the money) i also think that you can verify a level if a start pos is at the first line of a level in level creator. And yet again i realy recommend getting the game 🙂🙂🙂
line, first, This is a great game totally recommend to download (also worth the money) i also think that you can verify a level if a start pos is at the first line of a level in level creator. And yet again i realy recommend getting the game 🙂🙂🙂
game, nice, verry nice game... im addicted to it and everything... the only reason why its 4 stars is the fact i cant save my progress. 07/11/21 I can now save my account which im happy about.This is a verry good app
reason, only, verry nice game... im addicted to it and everything... the only reason why its 4 stars is the fact i cant save my progress. 07/11/21 I can now save my account which im happy about.This is a verry good app
app, good, verry nice game... im addicted to it and everything... the only reason why its 4 stars is the fact i cant save my progress. 07/11/21 I can now save my account which im happy about.This is a verry good app
screen, black, I rate this a 3 because I cant even play it now It just shows a black screen plz help me on this I love this game :(
years, like, I've been playing this for like 4 years or something stupid. Here's all you need to know: The game is very hard, but quite fun. You'll constantly want to beat harder and harder levels, until they're incredibly difficult. The editor is pretty good and you can make unique levels using with lots of depth and amazing designs. The community is great even with all the bad that comes with it. Your definition of "soon" will change with 2+ year gaps between updates... Wait, I didn't sign up for tha—
levels, harder, I've been playing this for like 4 years or something stupid. Here's all you need to know: The game is very hard, but quite fun. You'll constantly want to beat harder and harder levels, until they're incredibly difficult. The editor is pretty good and you can make unique levels using with lots of depth and amazing designs. The community is great even with all the bad that comes with it. Your definition of "soon" will change with 2+ year gaps between updates... Wait, I didn't sign up for tha—
levels, unique, I've been playing this for like 4 years or something stupid. Here's all you need to know: The game is very hard, but quite fun. You'll constantly want to beat harder and harder levels, until they're incredibly difficult. The editor is pretty good and you can make unique levels using with lots of depth and amazing designs. The community is great even with all the bad that comes with it. Your definition of "soon" will change with 2+ year gaps between updates... Wait, I didn't sign up for tha—
designs, amazing, I've been playing this for like 4 years or something stupid. Here's all you need to know: The game is very hard, but quite fun. You'll constantly want to beat harder and harder levels, until they're incredibly difficult. The editor is pretty good and you can make unique levels using with lots of depth and amazing designs. The community is great even with all the bad that comes with it. Your definition of "soon" will change with 2+ year gaps between updates... Wait, I didn't sign up for tha—
fun, made, Very well made, fun to play, and addicting.
game, best, best game ever
content, much, Been playing since 2015, always come back, so much content to last forever.
levels, hard, Great Game! I can play loads of hard levels!
game, fun, A really fun game. It allows you to be creative when creating your own levels. It's really fun to play other people's levels too.
levels, own, A really fun game. It allows you to be creative when creating your own levels. It's really fun to play other people's levels too.
people, other, A really fun game. It allows you to be creative when creating your own levels. It's really fun to play other people's levels too.
game, fun, Would give it five stars but the amount of times it's made me throw my phone takes the five stars away. Other than that it's a really fun and difficult game.
game, Good, Good game.
time, pretty, Fun game and pretty time killing.
levels, many, Grate game there is so many levels of fun and the best thing is it NEVER gets old I could play it for hours and not get bored
thing, best, Grate game there is so many levels of fun and the best thing is it NEVER gets old I could play it for hours and not get bored
game, bad, Every time i click it doesnt jump and when i dont click it jumps bad game dont download
timing, fantastic, I love Geometry Dash. I hope to increase fantastic reaction timing.
game, Tgis, Tgis game is the best
star, terrible, It's good but when I try to download not all songs but some they just say "song is not allowed for use" it's terrible 4 star
people, other, This game is really fun! Whenever I'm bored, I hop onto the game and play some levels. I love the music, the design, and how other people can make their own game. I give this a 5 star! Very entertaining and never gets boring.
game, own, This game is really fun! Whenever I'm bored, I hop onto the game and play some levels. I love the music, the design, and how other people can make their own game. I give this a 5 star! Very entertaining and never gets boring.
game, Good, Good game.
game, best, It is so fun it is the best game ever
year, Last, Last year I went camping and during my trip all I did was play the same level over and over (Jumper) I when I was Younger I could never get past the upside down part after playing it for almost 17 hours straight I finally got it. My childhood self was so proud of me. Thank you for making my childhood a rhythmic one :)
level, same, Last year I went camping and during my trip all I did was play the same level over and over (Jumper) I when I was Younger I could never get past the upside down part after playing it for almost 17 hours straight I finally got it. My childhood self was so proud of me. Thank you for making my childhood a rhythmic one :)
part, down, Last year I went camping and during my trip all I did was play the same level over and over (Jumper) I when I was Younger I could never get past the upside down part after playing it for almost 17 hours straight I finally got it. My childhood self was so proud of me. Thank you for making my childhood a rhythmic one :)
one, rhythmic, Last year I went camping and during my trip all I did was play the same level over and over (Jumper) I when I was Younger I could never get past the upside down part after playing it for almost 17 hours straight I finally got it. My childhood self was so proud of me. Thank you for making my childhood a rhythmic one :)
problem, only, I really love this game because it is so fun to play. The only problem about the game is that the trail I wanted from the shop costed 4000 orbs. I got that much orbs but I was getting icons instead of the trail I wanted.
orbs, much, I really love this game because it is so fun to play. The only problem about the game is that the trail I wanted from the shop costed 4000 orbs. I got that much orbs but I was getting icons instead of the trail I wanted.
game, Best, Best game EVER
levels, unicie, Nice and I like its unicie levels Also when 2.2
robtob, great, The game is great robtob does good making thease geometry dash games
account, much, There is a bug? i use too much account and save but it could not save now pls fix this problem
gravity, dual, dual mini ship gravity and random movements in every direction are flaws to gameplay
gravity, mini, dual mini ship gravity and random movements in every direction are flaws to gameplay
movements, random, dual mini ship gravity and random movements in every direction are flaws to gameplay
levels, own, How do you make Your own levels change color? The game's levels change color, but how can you put that feature in your levels? I will make it five stars if you add a tutorial for the level editor.
game, Great, Great game 8v
game, Best, Best game in existence Lol Die
screen, black, update your game because im stuck on a black screen that say blah blah blha
choice, Best, Best choice i have ever made
game, Great, Great game
game, best, best game on erth
game, Nice, Nice game
game, good, good game
game, fun, Geometry Dash is an incredibly fun game. The community levels are some of the most fun and cool-looking, though you can still have fun with the default levels. It saddens me that the game hasn't received a single update since 2017. There's an issue where on my new Samsung phone, on a level's first attempt in a session, it will momentarily go at 2x speed which gets annoying. I'd really like to see bugs fixed and new features released.
update, single, Geometry Dash is an incredibly fun game. The community levels are some of the most fun and cool-looking, though you can still have fun with the default levels. It saddens me that the game hasn't received a single update since 2017. There's an issue where on my new Samsung phone, on a level's first attempt in a session, it will momentarily go at 2x speed which gets annoying. I'd really like to see bugs fixed and new features released.
phone, new, Geometry Dash is an incredibly fun game. The community levels are some of the most fun and cool-looking, though you can still have fun with the default levels. It saddens me that the game hasn't received a single update since 2017. There's an issue where on my new Samsung phone, on a level's first attempt in a session, it will momentarily go at 2x speed which gets annoying. I'd really like to see bugs fixed and new features released.
attempt, first, Geometry Dash is an incredibly fun game. The community levels are some of the most fun and cool-looking, though you can still have fun with the default levels. It saddens me that the game hasn't received a single update since 2017. There's an issue where on my new Samsung phone, on a level's first attempt in a session, it will momentarily go at 2x speed which gets annoying. I'd really like to see bugs fixed and new features released.
features, fixed, Geometry Dash is an incredibly fun game. The community levels are some of the most fun and cool-looking, though you can still have fun with the default levels. It saddens me that the game hasn't received a single update since 2017. There's an issue where on my new Samsung phone, on a level's first attempt in a session, it will momentarily go at 2x speed which gets annoying. I'd really like to see bugs fixed and new features released.
creators, Cool, Cool creators
effect, new, Noice.you need to buy this and when you do!YOU WONT REGRET IT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Hey I have beat most of the levels and still progressing.made an account and having fun.cant wait till 2.2 and the new effect.
love, life!!!I, This game changed my life!!!I love how you can create lvls play lvls and get skins(+colors) this game has improved so much from i think 2010 im not sure but im pumped for 2.2 ekkkkkkkk
lvls, lvls, This game changed my life!!!I love how you can create lvls play lvls and get skins(+colors) this game has improved so much from i think 2010 im not sure but im pumped for 2.2 ekkkkkkkk
boys, Awsome, Awsome boys
level, new, I love the game so much but you should probably make a new level!!!!!!!! Please do I am begging you like seriously like so much like so so much so pooooooooooooooooooooop Today I love it so much but I love it so much but I love it so much but I You should probably make a decision yes or no?
games, best, Probably one of the best mobile games
games, mobile, Probably one of the best mobile games
game, good, Really good game and makes time fly. Would recommend
chat, Daily, Daily chat is where it's at
game, Best, Best game on my phone so far🤙👍
game, Best, Best game EVER (even better than fortnite)
game, better, Best game EVER (even better than fortnite)
game, fantastic, It's a fantastic game
DETAIL, MUCH, I LOVE THIS GAME IT HAS SO MUCH DETAIL
lmao, best, Very kool experience best game lmao poggers very much play play play now or microwave will attack you in bed Blitz#1013
songs, original, Good! This game is good but the reason i gave it 4 stars is because most of the original songs are not allowed for use and i'm playing on mobile and sometimes some of my progress are not saved soooooo pls fix this........ 😔
version, full, I like the full version and the best version
version, best, I like the full version and the best version
game, best, best game ever ive had the other versions for like atleast 2 years and i loved them
versions, other, best game ever ive had the other versions for like atleast 2 years and i loved them
game, good, Love it. Music is great. Only upset that I can't get 2.11 on mobile. Lol, but good music game and is fun to build levels
adds, many, Love This game so much. benn playing it for a year now and enjoyed it so much. levles are fun and perky. I love how when you finish the levles you can go to peopls levles and get more fun. not very many adds and the game is a low price. definetly recomend!
price, low, Love This game so much. benn playing it for a year now and enjoyed it so much. levles are fun and perky. I love how when you finish the levles you can go to peopls levles and get more fun. not very many adds and the game is a low price. definetly recomend!
phone, nice, Honestly I would rate 5 stars if this problem is solved, so the login method is so not good I accidentally deleted gd and I have an account and I can't save it so even when I installed it it would make no change it cannot save it even when I have a nice phone and 200mbps maybe you could just rely it on google or Facebook so it could be easier, but still I'm so disappointed I tried to email you but you didn't respond, so dont tell me to email you please fix this I know what othersthinkaboutthis
levels, funny, It's funny because some people make funny levels 🤣
game, Good, Good game
flaws, only, The game is nice overall. The only flaws is Newgrounds setup and updates takes years to occur.
game, good, good game
game, Good, Good game, one problem, the wave trail is cancer on mobile xD when you start the wave, its normal but in a short while, the wave trail becomes desorted, after that it becomes so glitchds and and funny to look at im doing sonic wave noclip, jeesus christ the wave makes me wanna install fortnite
while, short, Good game, one problem, the wave trail is cancer on mobile xD when you start the wave, its normal but in a short while, the wave trail becomes desorted, after that it becomes so glitchds and and funny to look at im doing sonic wave noclip, jeesus christ the wave makes me wanna install fortnite
noclip, sonic, Good game, one problem, the wave trail is cancer on mobile xD when you start the wave, its normal but in a short while, the wave trail becomes desorted, after that it becomes so glitchds and and funny to look at im doing sonic wave noclip, jeesus christ the wave makes me wanna install fortnite
game, best, gg gg gg gg gg best game
game, Amazing, Amazing game! Totally recommend it!
deviants, Lovely, Because I'm Lovely official deviants I bought the episode was made when Sunny Bunnies was younger, bento and cheese website www logos are pilot cap pilot boy killer ' Scare big dipper com to happy meal Kaine mcdonalds Vin ribbon happy sword of the veggietales theme song Alot more scarier Vin ribbon happy monster band direct from monsterland
deviants, official, Because I'm Lovely official deviants I bought the episode was made when Sunny Bunnies was younger, bento and cheese website www logos are pilot cap pilot boy killer ' Scare big dipper com to happy meal Kaine mcdonalds Vin ribbon happy sword of the veggietales theme song Alot more scarier Vin ribbon happy monster band direct from monsterland
killer, pilot, Because I'm Lovely official deviants I bought the episode was made when Sunny Bunnies was younger, bento and cheese website www logos are pilot cap pilot boy killer ' Scare big dipper com to happy meal Kaine mcdonalds Vin ribbon happy sword of the veggietales theme song Alot more scarier Vin ribbon happy monster band direct from monsterland
com, big, Because I'm Lovely official deviants I bought the episode was made when Sunny Bunnies was younger, bento and cheese website www logos are pilot cap pilot boy killer ' Scare big dipper com to happy meal Kaine mcdonalds Vin ribbon happy sword of the veggietales theme song Alot more scarier Vin ribbon happy monster band direct from monsterland
meal, happy, Because I'm Lovely official deviants I bought the episode was made when Sunny Bunnies was younger, bento and cheese website www logos are pilot cap pilot boy killer ' Scare big dipper com to happy meal Kaine mcdonalds Vin ribbon happy sword of the veggietales theme song Alot more scarier Vin ribbon happy monster band direct from monsterland
sword, happy, Because I'm Lovely official deviants I bought the episode was made when Sunny Bunnies was younger, bento and cheese website www logos are pilot cap pilot boy killer ' Scare big dipper com to happy meal Kaine mcdonalds Vin ribbon happy sword of the veggietales theme song Alot more scarier Vin ribbon happy monster band direct from monsterland
monster, happy, Because I'm Lovely official deviants I bought the episode was made when Sunny Bunnies was younger, bento and cheese website www logos are pilot cap pilot boy killer ' Scare big dipper com to happy meal Kaine mcdonalds Vin ribbon happy sword of the veggietales theme song Alot more scarier Vin ribbon happy monster band direct from monsterland
band, scarier, Because I'm Lovely official deviants I bought the episode was made when Sunny Bunnies was younger, bento and cheese website www logos are pilot cap pilot boy killer ' Scare big dipper com to happy meal Kaine mcdonalds Vin ribbon happy sword of the veggietales theme song Alot more scarier Vin ribbon happy monster band direct from monsterland
